"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"CO-0468","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM context window exceeded mid-conversation","Buffer partial tool calls; only call execute() on complete JSON","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0469","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM streamed partial tool call (parse + validate needed)","Track tool call count / step count; halt on runaway loop","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0470","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM loop iterates without progress (infinite loop risk)","Redact PII from tool arguments before logging","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0471","agent","Agent LLM produces invalid JSON for tool arguments","agent invoked tool with PII in args (need log redaction)","Redact PII from tool output before adding to context","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0472","security","UserID is PII (email) - pseudonymize before passing to Composio","userID is PII (email, phone) - should be hashed before passing to Composio","Hash / pseudonymize userID before passing to Composio (no PII)","Page on-call; rotate API key immediately if leaked","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0473","security","UserID is PII (email) - pseudonymize before passing to Composio","userID is not stable (changes per request) - account isolation breaks","Use a stable, opaque userID (your DB ID, not email)","Block cross-tenant access (do not allow even with valid auth)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0474","security","UserID is PII (email) - pseudonymize before passing to Composio","userID is unique per user (correct)","Rotate API key immediately; audit usage; force-rotate other devs","Block tool calls if userID is PII (hash first)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0475","security","UserID is PII (email) - pseudonymize before passing to Composio","API key is committed to git (rotate, audit log, force-rotate other devs)","Move API key to server env / secrets manager (never client-side)","Block tool calls if user has been offboarded (delete their connected accounts)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0476","security","UserID is PII (email) - pseudonymize before passing to Composio","API key is in client-side code (must be server-side only)","Use per-developer API keys (not shared) for audit trail","Block re-auth without validating OAuth state (CSRF protection)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0477","security","UserID is PII (email) - pseudonymize before passing to Composio","API key is in server env / secrets manager (correct)","Never put OAuth client secret in source / env / logs","Page on-call; rotate OAuth client secret if in source / env / logs","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0478","security","UserID is PII (email) - pseudonymize before passing to Composio","API key is shared across team (rotate individually, not one shared key)","Use minimum-scope connected account for high-risk actions","Page on-call; rotate API key immediately if leaked","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0479","security","UserID is PII (email) - pseudonymize before passing to Composio","OAuth client secret is in dashboard (encrypted at rest, OK)","Block cross-tenant access at the userID layer (defense in depth)","Block cross-tenant access (do not allow even with valid auth)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0480","security","UserID is PII (email) - pseudonymize before passing to Composio","OAuth client secret is in source (CRITICAL - rotate immediately)","On user offboarding: delete all their connected accounts (GDPR / CCPA)","Block tool calls if userID is PII (hash first)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0481","security","UserID is PII (email) - pseudonymize before passing to Composio","tool execution has access to a high-scope connected account (admin/owner)","Disable / delete connected account immediately on user offboard","Block tool calls if user has been offboarded (delete their connected accounts)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0482","security","UserID is PII (email) - pseudonymize before passing to Composio","tool execution crossed org boundary (cross-tenant - should be blocked)","Redact PII at log layer (input + output); never log full payloads","Block re-auth without validating OAuth state (CSRF protection)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0483","security","UserID is PII (email) - pseudonymize before passing to Composio","user requested redaction / deletion of their connected account (GDPR / CCPA)","Validate OAuth state parameter (CSRF protection)","Page on-call; rotate OAuth client secret if in source / env / logs","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0484","security","UserID is PII (email) - pseudonymize before passing to Composio","user offboarded but their connected account still exists (deny by userID check)","Match redirect_uri exactly to provider app config","Page on-call; rotate API key immediately if leaked","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0485","security","UserID is PII (email) - pseudonymize before passing to Composio","tool input contains PII (redact at log layer)","Re-consent user when scopes upgrade (don't silently expand)","Block cross-tenant access (do not allow even with valid auth)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0486","security","UserID is PII (email) - pseudonymize before passing to Composio","tool output contains PII (redact at log layer)","Audit log every tool execution (compliance)","Block tool calls if userID is PII (hash first)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0487","security","UserID is PII (email) - pseudonymize before passing to Composio","OAuth state parameter is missing (CSRF risk on callback)","Stream audit log to SIEM (Splunk, Datadog, etc.)","Block tool calls if user has been offboarded (delete their connected accounts)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0488","security","UserID is PII (email) - pseudonymize before passing to Composio","OAuth redirect_uri mismatch (provider rejects)","Hash / pseudonymize userID before passing to Composio (no PII)","Block re-auth without validating OAuth state (CSRF protection)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0489","security","UserID is PII (email) - pseudonymize before passing to Composio","refresh token leaked in URL (must be in header or body)","Use a stable, opaque userID (your DB ID, not email)","Page on-call; rotate OAuth client secret if in source / env / logs","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0490","security","UserID is PII (email) - pseudonymize before passing to Composio","provider scopes downgraded but connection has old scopes (still works until refresh)","Rotate API key immediately; audit usage; force-rotate other devs","Page on-call; rotate API key immediately if leaked","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
"CO-0491","security","UserID is PII (email) - pseudonymize before passing to Composio","provider scopes upgraded but connection has old scopes (must re-consent)","Move API key to server env / secrets manager (never client-side)","Block cross-tenant access (do not allow even with valid auth)","critical","docs.composio.dev/docs/authentication; composio.dev/content/per-user-oauth-for-ai-agents; docs.composio.dev/docs (encryption at rest)"
