"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"GH-0457","matrix","Matrix expand fails because a label has no runner (no match)","reusable workflow call inputs match caller inputs (or defaults)","Pass reusable workflow inputs and secrets explicitly","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0458","matrix","Matrix expand fails because a label has no runner (no match)","reusable workflow call secrets are passed explicitly (not auto)","Receive outputs from reusable workflow in caller","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0459","matrix","Matrix expand fails because a label has no runner (no match)","reusable workflow returns outputs to caller","Pin composite action by SHA (immutable)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0460","matrix","Matrix expand fails because a label has no runner (no match)","composite action has action.yml in correct path","Pin Docker action by digest (immutable)","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0461","matrix","Matrix expand fails because a label has no runner (no match)","composite action uses 'using: composite' (node-based)","Auth ghcr.io with GITHUB_TOKEN; auth private registry with secrets","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0462","matrix","Matrix expand fails because a label has no runner (no match)","Docker container action image pull succeeds","Run all matrix combinations in parallel (within max-parallel cap)","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0463","matrix","Matrix expand fails because a label has no runner (no match)","Docker container action image pull fails (auth/registry/network)","Run sequentially (if concurrency = 1)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0464","matrix","Matrix expand fails because a label has no runner (no match)","Docker container action uses GITHUB_TOKEN for ghcr.io (works)","Use previous prebuild on latest failure (prebuild optimization)","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0465","matrix","Matrix expand fails because a label has no runner (no match)","Docker container action uses private registry without credentials (fails)","Always rebuild on failure (prebuild optimization disabled)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0466","matrix","Matrix expand fails because a label has no runner (no match)","action pinned to SHA (immutable, safe)","Validate matrix.expand has at least one combination","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0467","matrix","Matrix expand fails because a label has no runner (no match)","action pinned to tag (mutable, supply chain risk)","Use 'include' / 'exclude' to drop / add combinations","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0468","matrix","Matrix expand fails because a label has no runner (no match)","action pinned to branch (very mutable, risk)","Switch self-hosted runner label to match matrix value","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0469","matrix","Matrix runs out of GitHub-hosted runner minutes mid-build","matrix.combinations > 0 (valid expand)","Run sequentially (if concurrency = 1)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0470","matrix","Matrix runs out of GitHub-hosted runner minutes mid-build","matrix.combinations == 0 (exclude dropped all - warning)","Use previous prebuild on latest failure (prebuild optimization)","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0471","matrix","Matrix runs out of GitHub-hosted runner minutes mid-build","matrix.max-parallel cap is reached (excess queued)","Always rebuild on failure (prebuild optimization disabled)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0472","matrix","Matrix runs out of GitHub-hosted runner minutes mid-build","matrix has 'include' that adds extra combinations","Validate matrix.expand has at least one combination","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0473","matrix","Matrix runs out of GitHub-hosted runner minutes mid-build","matrix has 'exclude' that drops specific combinations","Use 'include' / 'exclude' to drop / add combinations","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0474","matrix","Matrix runs out of GitHub-hosted runner minutes mid-build","self-hosted runner label matches matrix.os value (e.g. linux-large)","Switch self-hosted runner label to match matrix value","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0475","org","Org billing/spending limit reached (Actions / Packages / Codespaces)","org billing/spending limit reached (Actions / Packages / Codespaces / Storage)","Surface spending limit reached; require org owner to increase","Block org-level action; require org owner to override","high","docs.github.com/en/organizations; docs.github.com/en/enterprise-cloud@latest"
"GH-0476","org","Org billing/spending limit reached (Actions / Packages / Codespaces)","org member removed (still on open PRs as stale collaborator - cleanup needed)","Remove stale collaborator from PR (cleanup)","Page on-call; do not auto-bypass org policy for compliance reasons","high","docs.github.com/en/organizations; docs.github.com/en/enterprise-cloud@latest"
"GH-0477","org","Org billing/spending limit reached (Actions / Packages / Codespaces)","org policy: 'Members cannot create repos' (member tries to create - blocked)","Grant 'repo creator' role to member (if policy allows)","Block org-level action; require org owner to override","high","docs.github.com/en/organizations; docs.github.com/en/enterprise-cloud@latest"
